;0;1;2;3;4;5;6;7;TOT
861;4003.024;5260;212.014;0.015;223;65.004;0;0;9763.057
862;3816.022;5650;212.013;0.013;223;65.004;0;0;9966.052
863;3816.022;5650;196.014;0.011;223;260.004;0;0;10145.051
864;3621.021;5650;196.014;0.009;223;260.004;0;0;9950.048
865;3486.02;5255.001;136.015;0.006;368;200.005;0;0;9445.047
866;3486.019;5260;136.015;0.006;223;200.005;0;0;9305.045
867;3681.019;5260;128.016;0.006;223;200.005;0;0;9492.046
868;3426.019;5260;128.014;0.002;223;200.005;0;0;9237.04
869;3231.019;5455;68.013;0.002;223;208.004;0;0;9185.038
870;3299.017;5065;68.013;0;368;268.003;0;0;9068.033
871;2904.018;4665.002;60.011;0;368;268.003;0;0;8265.034
872;3107.017;4675;60.011;0;305.001;268.003;0;0;8415.032
873;3107.017;4870;60.011;0;305.001;268.003;0;0;8610.032
874;3107.017;4870;60.008;0;305.001;268.003;0;0;8610.029
875;3099.017;5065;0.008;0;305.001;268.003;0;0;8737.029
876;2709.016;5260;0.008;0;450.001;268.003;0;0;8687.028
877;2714.015;5065;0.009;0;450.001;268.003;0;0;8497.028
878;2722.014;5065;0.007;0;450.001;268.003;0;0;8505.025
879;2467.015;4870;0.007;0;450.001;268.003;0;0;8055.026
880;2272.015;5065;0.006;0;450.001;268.003;0;0;8055.025
881;2272.014;5260;0.003;0;520;268.003;0;0;8320.02
882;2272.014;5260;0.003;0;520;268.003;0;0;8320.02
883;1856.018;5260;0.003;0;520;73.003;0;0;7709.024
884;1996.017;5260;0.003;0;520;73.003;0;0;7849.023
885;2391.016;5260;0.003;0;375;73.003;0;0;8099.022
886;2581.017;5260;0.003;0;375;73.003;0;0;8289.023
887;2581.017;5260;0.003;0;375;73.003;0;0;8289.023
888;2971.017;5260;0.003;0;375;73.003;0;0;8679.023
889;3366.016;5060.001;0.003;0;375;73.003;0;0;8874.023
890;3449.017;5455;0.003;0;230;73.003;0;0;9207.023
891;3644.017;5255.001;0.003;0;230;73.003;0;0;9202.024
892;3704.016;5645.001;0.003;0;230;73.003;0;0;9652.023
893;3959.015;5450.001;0.003;0;230;268.003;0;0;9907.022
894;3756.015;5450.001;0.003;0;230;268.003;0;0;9704.022
895;3561.015;5455;0.003;0;375;268.003;0;0;9659.021
896;3561.014;5260;0.003;0;230;268.003;0;0;9319.02
897;3756.014;5455;0.003;0;230;268.003;0;0;9709.02
898;3426.013;5650;0.003;0;230;268.003;0;0;9574.019
899;3621.013;5845;0.004;0;230;268.003;0;0;9964.02
900;3621.013;5450.001;0.004;0;375;268.003;0;0;9714.021
901;3629.012;5260;0.004;0;375;268.003;0;0;9532.019
902;3429.013;5065;6.003;0;375;268.003;0;0;9143.019
903;3174.013;5065;6.003;0;375;268.003;0;0;8888.019
904;3361.014;5065;6.003;0;375;268.003;0;0;9075.02
905;3561.012;4665.002;6.004;0;375;268.003;0;0;8875.021
906;3163.013;4285;6.005;0;520;268.003;0;0;8242.021
907;2968.013;4090;6.005;0;375;268.003;0;0;7707.021
908;2968.011;4090;6.005;0;375;268.003;0;0;7707.019
909;2773.011;4285;6.005;0;375;268.003;0;0;7707.019
910;2513.013;3890.001;6.005;0;375;1018.002;0;0;7802.021
911;2323.012;4085.001;6.005;0;375;1018.002;0;0;7807.02
912;2323.012;4280.001;6.005;0;305.001;1018.002;0;0;7932.021
913;2128.012;4285;6.005;0;305.001;823.002;0;0;7547.02
914;1933.012;4285;6.005;0;305.001;823.002;0;0;7352.02
915;2128.012;4480;6.005;0;188;823.002;0;0;7625.019
916;2518.011;4480;6.006;0;188;823.002;0;0;8015.019
917;2510.012;4870;6.007;0;188;823.002;0;0;8397.021
918;3095.012;4870;6.007;0;188;823.002;0;0;8982.021
919;3095.012;4675;6.007;0;333;823.002;0;0;8932.021
920;3290.011;5065;10.006;0;333;823.002;0;0;9521.019
921;3485.011;5065;10.006;0;333;823.002;0;0;9716.019
922;3485.011;5065;10.006;0;333;823.002;0;0;9716.019
923;3875.01;5260;10.006;0;333;1018.002;0;0;10496.018
924;3675.011;5065;10.006;0;333;1018.002;0;0;10101.019
925;3680.01;5455;10.006;0;478;1018.002;0;0;10641.018
926;3680.01;5845;10.006;0;333;1018.002;0;0;10886.018
927;3480.011;5645.001;10.006;0;333;1018.002;0;0;10486.02
928;3290.01;5845;10.006;0;333;1018.002;0;0;10496.018
929;3485.01;5845;10.006;0;333;268.003;0;0;9941.019
930;3285.011;5645.001;10.006;0;333;268.003;0;0;9541.021
931;2895.01;5650;10.006;0;333;268.003;0;0;9156.019
932;3090.01;5260;6.007;0;333;268.003;0;0;8957.02
933;2900.008;5065;6.007;0;333;208.004;0;0;8512.019
934;3090.009;4870;6.007;0;333;208.004;0;0;8507.02
935;2895.009;5260;6.007;0;333;208.004;0;0;8702.02
936;2705.008;4870;6.007;0;478;208.004;0;0;8267.019
937;2705.006;4675;14.005;0;478;208.004;0;0;8080.015
938;2705.006;4675;14.005;0;478;208.004;0;0;8080.015
939;2705.006;4480;18.004;0;333;208.004;0;0;7744.014
940;2450.007;4285;18.004;0;333;208.004;0;0;7294.015
941;2840.007;4285;18.004;0;333;208.004;0;0;7684.015
942;2840.007;4675;10.006;0;333;208.004;0;0;8066.017
943;2848.005;4675;16.005;0;333.001;13.004;0;0;7885.015
944;2848.005;4870;16.006;0;333.001;13.004;0;0;8080.016
945;3043.005;4480;16.006;0;188.001;13.004;0;0;7740.016
946;3038.005;4675;16.006;0;188.001;13.004;0;0;7930.016
947;3038.005;4670.001;22.005;0;188.001;13.004;0;0;7931.016
948;3038.005;4870;22.005;0;188.001;13.004;0;0;8131.015
949;2843.005;4675;22.006;0;333.001;13.004;0;0;7886.016
950;2843.005;5260;22.006;0;333.001;13.004;0;0;8471.016
951;2835.005;5260;24.005;0;333.001;13.004;0;0;8465.015
952;2840.003;5260;24.005;0;333.001;13.004;0;0;8470.013
953;2840.002;5455;32.004;0;333.001;208.004;0;0;8868.011
954;3035.002;5455;32.004;0;333.001;208.004;0;0;9063.011
955;3035.002;5260;32.004;0;478.001;208.004;0;0;9013.011
956;3035.002;5455;32.004;0;333.001;208.004;0;0;9063.011
957;3035.002;5455;32.004;0.001;333.001;208.004;0;0;9063.012
958;3230.002;5455;32.004;0.001;333.001;208.004;0;0;9258.012
959;3425.001;5845;32.004;0.001;333.001;208.004;0;0;9843.011
960;3420.002;5650;32.004;0.001;333.001;212.003;0;0;9647.011
961;2835.001;5650;32.004;0.001;333.001;212.003;0;0;9062.01
962;3030.001;5065;32.004;0.001;333.001;212.003;0;0;8672.01
963;3030.001;5065;32.005;0.001;333.001;212.003;0;0;8672.011
964;3030.001;5065;32.005;0.001;333.001;212.003;0;0;8672.011
965;3030.001;5060.001;32.005;0.001;333.001;212.003;0;0;8667.012
966;2835.001;5060.001;32.005;0.002;478.001;212.003;0;0;8617.013
967;2835.001;5065;26.006;0.002;478.001;212.003;0;0;8616.013
968;2840;5065;20.007;0.003;478.001;212.003;0;0;8615.014
969;2840;4870;24.006;0.003;333.001;212.003;0;0;8279.013
970;2645;4675;24.006;0.003;333.001;212.003;0;0;7889.013
971;3230;4675;24.006;0.004;333.001;204.004;0;0;8466.015
972;3230;4870.001;24.007;0.004;333.001;204.004;0;0;8661.017
973;3230;4480.001;28.006;2.003;333.001;9.004;0;0;8082.015
974;2840;5065.001;28.006;4.002;333.001;9.004;0;0;8279.014
975;2840;5065.001;28.006;4.002;188.001;9.004;0;0;8134.014
976;3030.001;4865.002;28.006;4.002;188.001;9.004;0;0;8124.016
977;3030.001;5060.002;28.006;4.002;188.001;9.004;0;0;8319.016
978;3230;5255.002;28.006;4.002;188.001;9.004;0;0;8714.015
979;3035;5255.002;28.006;2.004;333.001;9.004;0;0;8662.017
980;2840;5645.002;28.006;4.004;333.001;9.004;0;0;8859.017
981;2840;5650.001;28.006;4.005;333.001;9.004;0;0;8864.017
982;2840;5450.002;28.007;4.005;333.001;9.004;0;0;8664.019
983;2645;5845.001;28.007;4.005;333.001;204.004;0;0;9059.018
984;2640.001;5455.001;28.009;2.006;333.001;204.004;0;0;8662.022
985;2640.001;5065.001;28.009;4.005;478.001;204.004;0;0;8419.021
986;2640.001;5260.001;28.009;6.004;333.001;204.004;0;0;8471.02
987;2840;5260.001;36.007;6.004;333.001;204.004;0;0;8679.017
988;2645;5060.002;38.006;6.004;333.001;204.004;0;0;8286.017
989;2840;5260.001;44.005;6.004;333.001;204.004;0;0;8687.015
990;2645;4870.001;44.005;6.005;333.001;204.004;0;0;8102.016
991;2060;5110.001;44.005;6.005;333.001;204.004;0;0;7757.016
992;2255;4720.001;54.003;6.006;333.001;204.004;0;0;7572.015
993;2450;4525.001;54.003;6.006;333.001;204.004;0;0;7572.015
994;2840;4335.001;50.004;4.007;333.001;204.004;0;0;7766.017
995;2840;4725.001;54.003;4.007;333.001;204.004;0;0;8160.016
996;2645;4720.002;54.003;6.006;478.001;204.004;0;0;8107.016
997;2250.001;4525.004;50.004;6.006;478.001;204.004;0;0;7513.02
998;2250.001;4530.003;50.004;10.004;478.001;204.004;0;0;7522.017
999;2450.001;4725.003;46.005;10.005;333.001;204.004;0;0;7768.019
1000;2450.001;4725.003;46.005;8.006;333.001;204.004;0;0;7766.02
1001;3035.002;4330.004;46.005;8.006;333.001;204.004;0;0;7956.022
1002;2835.003;4720.004;46.005;8.006;333.001;204.004;0;0;8146.023
1003;3030.003;4725.003;42.006;10.006;333.001;9.004;0;0;8149.023
1004;2840.002;5505.003;40.007;12.005;333.001;9.005;0;0;8739.023
1005;2840.002;5505.004;46.006;12.005;188.001;509.005;0;0;9100.023
1006;3035.002;5310.004;50.005;10.006;188.001;509.005;0;0;9102.023
1007;3230.002;5700.004;50.005;10.006;188.001;509.005;0;0;9687.023
1008;3620.002;6090.005;50.005;10.006;190;509.005;0;0;10469.023
1009;3620.002;5645.008;54.004;14.004;190;509.005;0;0;10032.023
1010;3620.003;6035.008;50.005;12.006;190;523.004;0;0;10430.026
1011;3620.003;6235.007;54.004;12.006;190;523.004;0;0;10634.024
1012;3425.003;6235.007;60.003;12.006;190;523.004;0;0;10445.023
1013;3620.003;6430.009;60.003;10.007;188.001;731.003;0;0;11039.026
1014;3620.003;5840.01;60.003;12.007;198;731.003;0;0;10461.026
1015;3620.003;6042.008;56.004;10.008;343;731.003;0;0;10802.026
1016;3620.003;5647.009;56.005;10.008;198;231.004;0;0;9762.029
1017;3620.003;5497.01;56.005;10.008;198;231.004;0;0;9612.03
1018;3230.003;5302.012;52.006;10.008;198;231.004;0;0;9023.033
1019;3425.003;5302.012;52.006;12.009;198;231.004;0;0;9220.034
1020;3425.003;4917.012;58.005;14.008;198;231.004;0;0;8843.032
1021;3035.003;4917.013;58.005;14.008;198;231.003;0;0;8453.032
1022;3230.003;4527.013;56.006;14.008;198;231.003;0;0;8256.033
1023;2844.002;4482.013;56.006;16.007;198;231.003;0;0;7827.031
1024;3039.002;4287.013;50.007;16.007;198;218.004;0;0;7808.033
1025;3234.002;4090.014;50.007;16.007;198;204.005;0;0;7792.035
1026;3039.002;4480.015;40.009;20.005;343;654.004;0;0;8576.035
1027;2844.002;4284.015;40.009;20.006;343;654.004;0;0;8185.036
1028;2844.002;4094.015;42.008;18.007;343;654.004;0;0;7995.036
1029;2644.003;4289.015;36.009;22.005;488;696.003;0;0;8175.035
1030;2444.004;4534.015;36.009;20.006;488;748.002;0;0;8270.036
1031;2649.002;4089.018;40.008;20.006;488;748.002;0;0;8034.036
1032;2640.004;4279.019;40.008;22.005;488;748.002;0;0;8217.038
1033;2445.004;4289.018;40.008;24.004;488;553.002;0;0;7839.036
1034;2640.004;5069.018;46.007;24.004;488;561.001;0;0;8828.034
1035;2840.003;5069.018;44.009;26.003;343;561.001;0;0;8883.034
1036;3035.003;5069.018;46.008;24.004;343;561.001;0;0;9078.034
1037;3035.003;5069.019;40.012;24.004;343;519.002;0;0;9030.04
1038;3425.003;5069.019;42.011;24.004;356;519.002;0;0;9435.039
1039;3230.003;5114.019;48.01;24.004;356;540.001;0;0;9312.037
1040;3230.003;5364.017;48.01;26.003;356;532.002;0;0;9556.035
1041;3425.003;5559.017;48.01;26.003;356;532.002;0;0;9946.035
1042;3230.003;5565.016;54.009;26.004;356;528.003;0;0;9759.035
1043;3425.003;6150.016;60.008;24.005;356;723.003;0;0;10738.035
1044;2840.003;6106.017;64.007;18.008;356;671.004;0;0;10055.039
1045;2840.003;6110.016;64.007;20.007;463.002;671.004;0;0;10168.039
1046;2840.003;5726.016;64.007;18.009;318.002;697.003;0;0;9663.04
1047;2840.003;5730.016;68.006;22.009;318.002;697.003;0;0;9675.039
1048;2450.003;5485.018;68.006;20.01;318.002;697.003;0;0;9038.042
1049;2840.003;4900.018;66.007;22.01;173.002;697.003;0;0;8698.043
1050;2840.003;4317.017;60.008;20.011;173.002;697.003;0;0;8107.044
1051;2651.002;4498.019;60.008;22.01;173.002;676.004;0;0;8080.045
1052;2651.002;4304.019;66.007;26.008;173.002;676.004;0;0;7896.042
1053;2846.002;4107.019;60.008;26.008;173.002;676.004;0;0;7888.043
1054;3041.002;3535.016;56.01;28.008;173.002;676.004;0;0;7509.042
1055;3041.002;3585.015;56.01;26.009;173.002;226.005;0;0;7107.043
1056;2846.002;4369.015;56.01;26.009;381.001;226.005;0;0;7904.042
1057;2846.002;4174.016;56.011;32.006;381.001;226.005;0;0;7715.041
1058;2646.003;4165.018;64.009;34.006;381.001;226.004;0;0;7516.041
1059;2651.002;4551.019;70.008;30.008;381.001;226.004;0;0;7909.042
1060;2659.002;5201.016;70.008;30.008;391;268.003;0;0;8619.037
1061;2854.002;5056.015;70.008;34.007;536;268.003;0;0;8818.035
1062;3049.002;5396.017;82.006;38.005;536;268.003;0;0;9369.033
1063;2854.002;5346.018;82.006;34.007;526.001;73.003;0;0;8915.037
1064;3049.002;5931.019;80.006;32.008;513.002;73.003;0;0;9678.04
1065;3049.002;6124.02;82.005;30.009;368.002;73.003;0;0;9726.041
1066;3439.002;5929.021;88.005;30.009;318.002;73.003;0;0;9877.042
1067;3244.002;6128.02;92.004;32.008;318.002;73.003;0;0;9887.039
1068;3634.002;6128.021;98.003;30.009;318.002;73.003;0;0;10281.04
1069;3439.002;6130.02;98.003;32.008;367.001;73.003;0;0;10139.037
1070;3439.002;6325.02;96.004;32.009;367.001;73.003;0;0;10332.039
1071;3634.002;6325.02;86.007;34.008;367.001;31.004;0;0;10477.042
1072;3434.003;6331.02;88.007;38.006;367.001;31.004;0;0;10289.041
1073;3244.002;6530.019;90.007;36.007;367.001;268.003;0;0;10535.039
1074;2659.002;6532.02;90.007;36.007;367.001;268.003;0;0;9952.04
1075;2653.002;5955.018;90.007;36.007;512.001;268.003;0;0;9514.038
1076;2653.002;5364.019;90.007;38.006;367.001;242.004;0;0;8754.039
1077;2655.002;5366.018;84.009;36.008;367.001;255.003;0;0;8763.041
1078;2462.001;5563.019;94.007;34.01;371;255.003;0;0;8779.04
1079;2852.001;5366.019;98.007;34.011;371;255.003;0;0;8976.041
1080;2657.001;4972.023;92.009;36.011;358.001;255.003;0;0;8370.048
1081;2267.002;4393.023;92.012;38.011;233;255.003;0;0;7278.051
1082;2072.002;4196.025;92.012;42.011;233.001;255.003;0;0;6890.054
1083;2269.002;4003.025;90.014;44.01;233.001;255.003;0;0;6894.055
1084;2457.004;3422.025;96.013;46.01;233.001;242.004;0;0;6496.057
1085;2657.003;3808.026;96.015;44.012;233.001;242.004;0;0;7080.061
1086;2267.003;4348.027;90.02;44.015;378.001;242.004;0;0;7369.07
1087;2462.003;4403.025;90.02;46.015;378.001;265.004;0;0;7644.068
1088;2462.003;4459.026;103.023;72.018;378.001;265.004;0;0;7739.075
1089;2072.003;4658.026;110.025;93.017;378.001;265.003;0;0;7576.075
1090;2075.003;4653.027;108.027;106.017;378.001;200.003;0;0;7520.078
1091;2671.002;5096.026;108.028;100.018;523.001;200.003;0;0;8698.078
1092;2864.002;5302.027;110.028;102.019;523.001;200.003;0;0;9101.08
1093;2864.002;5308.03;125.028;100.02;523.001;5.003;0;0;8925.084
1094;3065.002;5791.033;125.029;102.022;523.001;5.003;0;0;9611.09
1095;3065.003;5807.035;125.029;117.022;378.001;5.003;0;0;9497.093
1096;3453.003;5413.036;125.033;132.022;365.002;5.003;0;0;9493.099
1097;3258.004;5619.035;142.032;132.022;322.002;5.003;0;0;9478.098
1098;3453.005;5679.035;152.033;134.021;357.001;5.003;0;0;9780.098
1099;3466.004;5683.035;152.035;132.023;357.001;5.003;0;0;9795.101
1100;3653.006;5882.035;171.033;132.027;357.001;5.003;0;0;10200.105
1101;3842.008;6178.034;182.034;132.028;357.001;5.003;0;0;10696.108
1102;3852.008;6425.037;184.034;137.029;357.001;5.003;0;0;10960.112
1103;3457.009;6359.042;188.033;139.029;357.001;200.003;0;0;10700.117
1104;3084.007;6351.043;190.033;141.03;357.001;200.003;0;0;10323.117
1105;3089.006;6156.044;199.033;141.033;502.001;200.003;0;0;10287.12
1106;2894.007;5557.048;199.035;189.036;357.001;200.003;0;0;9396.13
1107;2894.007;5967.046;206.036;185.04;353.002;200.003;0;0;9805.134
1108;2712.007;6171.046;204.039;200.039;353.002;200.003;0;0;9840.136
1109;3102.008;5789.045;204.041;206.037;353.002;200.003;0;0;9854.136
1110;3162.008;5982.046;192.043;206.037;353.002;200.002;0;0;10095.138
1111;2382.009;5787.047;210.04;221.035;208.002;200.002;0;0;9008.135
1112;2384.009;5392.048;216.041;219.038;208.002;200.002;0;0;8619.14
1113;2579.01;5330.052;214.043;221.039;208.002;200.002;0;0;8752.148
1114;2575.011;4452.049;229.041;217.043;208.002;200.002;0;0;7881.148
1115;2765.012;4448.053;221.042;210.041;208.002;200.002;0;0;8052.152
1116;2572.011;4842.057;219.044;204.042;353.002;200.002;0;0;8390.158
1117;2969.011;4458.058;294.043;230.043;353.002;200.002;0;0;8504.159
1118;2971.01;4230.059;283.044;237.042;353.002;200.002;0;0;8274.159
1119;2581.01;4684.059;284.047;250.042;353.002;200.002;0;0;8352.162
1120;2641.009;4680.063;284.047;250.043;353.002;200.001;0;0;8408.165
1121;3099.009;4950.06;284.049;263.043;548.001;200.001;0;0;9344.163
1122;3093.01;4510.065;297.049;250.044;548.001;200.001;0;0;8898.17
1123;3088.01;4383.066;297.053;310.043;548.001;5.001;0;0;8631.174
1124;3279.01;5298.066;295.054;312.044;513.002;5.001;0;0;9702.177
1125;3147.009;5743.066;314.054;310.046;223.002;5.001;0;0;9742.178
1126;3535.012;5579.065;314.056;308.048;223.002;5.001;0;0;9964.184
1127;3340.012;5566.067;377.055;310.049;223.002;5.001;0;0;9821.186
1128;3535.012;5625.069;377.058;310.052;293.001;5.001;0;0;10145.193
1129;3535.012;5627.069;369.059;323.053;293.001;5.001;0;0;10152.195
1130;3485.014;5248.071;420.059;316.057;293.001;5.001;0;0;9767.203
1131;3684.013;5191.073;485.061;327.06;293.001;5.001;0;0;9985.209
1132;3858.015;5375.072;471.062;331.059;293.001;5.001;0;0;10333.21
1133;3676.014;5424.076;477.061;348.061;293.001;200.001;0;0;10418.214
1134;3286.014;5525.074;494.061;356.057;293.001;200.001;0;0;10154.208
1135;3286.014;5227.07;488.062;390.055;583.001;200.001;0;0;10174.203
1136;3091.014;5422.072;473.067;388.058;438.001;200.001;0;0;10012.213
1137;2688.015;5625.072;466.067;388.059;388.002;200.001;480;0;10235.216
1138;2506.014;5439.078;551.064;398.06;388.002;200.001;480;0;9962.219
1139;2900.014;5449.077;557.063;389.062;388.002;200.001;480;0;10363.219
1140;3145.013;5854.079;620.067;394.064;388.002;200.001;480;0;11081.226
1141;2687.016;5865.079;564.069;398.062;388.002;200.001;480;0;10582.229
1142;2492.016;5919.08;691.066;411.062;388.002;200.001;480;0;10581.227
1143;2700.016;5731.079;635.068;390.064;388.002;200.001;480;0;10524.23
1144;2846.017;5181.078;649.071;407.061;388.002;200.001;4230;0;13901.23
1145;3041.017;5174.079;605.071;383.062;388.002;200.001;4230;0;14021.232
1146;2896.016;5178.078;719.068;401.062;539.001;200.001;4230;0;14163.226
1147;3285.016;4947.079;611.073;406.063;539.001;200.001;4230;0;14218.233
1148;3322.017;4567.081;533.076;398.068;539.001;200.001;4230;0;13789.244
1149;2753.016;4832.081;507.079;388.072;539.001;200.001;4230;0;13449.25
1150;2749.017;4822.084;518.08;392.071;539.001;200.001;4230;0;13450.254
1151;2971.015;4927.082;525.079;407.069;539.001;200.001;4230;0;13799.247
1152;2921.016;4940.082;588.077;439.066;539.001;200.001;4230;0;13857.243
1153;2921.016;5091.083;588.076;432.07;539.001;5.001;4230;0;13806.247
1154;2794.014;5735.084;601.077;430.073;539.001;5.001;4230;0;14334.25
1155;2627.013;5922.085;614.076;464.076;249.001;5.001;4230;0;14111.252
1156;3017.014;5518.089;620.077;586.074;249.001;5.001;4230;0;14225.256
1157;2625.015;5884.089;730.076;603.076;249.001;5.001;4230;0;14326.258
1158;2766.018;6086.093;735.079;650.076;249.001;5.001;4230;0;14721.268
1159;2965.017;6347.097;722.081;672.075;249.001;5.001;4230;0;15190.272
1160;2774.017;6113.098;714.085;657.078;249.001;5.001;4230;0;14742.28
1161;3162.018;6316.097;722.083;603.078;249.001;5.001;4230;0;15287.278
1162;3162.018;6333.097;841.08;667.08;249.001;5.001;4230;0;15487.277
1163;2980.017;6354.098;851.08;706.077;249.001;200.001;4230;0;15570.274
1164;2569.019;6517.098;879.077;704.08;179.002;220;4230;0;15298.276
1165;2769.019;6335.102;895.077;709.078;469.002;220;4230;0;15627.278
1166;2759.02;6518.104;882.074;734.077;324.002;220;4230;0;15667.277
1167;2560.02;6861.107;834.076;772.079;324.002;220;4230;0;15801.284
1168;2572.019;6774.101;776.079;785.079;324.002;220;4230;0;15681.28
1169;2962.02;6330.104;772.081;774.082;324.002;200.001;4230;0;15592.29
1170;3136.022;6373.104;852.077;787.081;324.002;200.001;4230;0;15902.287
1171;2949.023;5824.102;839.079;790.081;324.002;200;4230;0;15156.287
1172;3145.023;5812.103;744.082;781.085;324.002;200;4230;0;15236.295
1173;3346.022;5797.107;736.082;755.089;324.002;200;4230;0;15388.302
1174;3933.021;5581.108;784.082;787.09;324.002;200;4230;0;15839.303
1175;3946.022;5443.108;780.082;789.089;324.002;200;4230;0;15712.303
1176;3687.023;5408.109;741.08;798.088;469.002;200;4230;0;15533.302
1177;4090.023;4857.111;743.08;822.087;469.002;200;4230;0;15411.303
1178;3895.023;4649.111;781.081;820.089;469.002;200;4230;0;15044.306
1179;3505.023;4719.109;744.081;786.094;469.002;200;4230;0;14653.309
1180;3447.024;4818.105;692.081;765.092;469.002;200;4230;0;14621.304
1181;3061.024;5231.107;722.082;768.091;469.002;200;4230;0;14681.306
1182;3059.025;4875.106;718.084;770.092;324.002;200;4230;0;14176.309
1183;2865.026;4963.106;802.084;764.093;324.002;5;4230;0;13953.311
1184;2680.025;4976.108;704.084;790.093;324.002;5;4230;0;13709.312
1185;2485.025;5238.105;645.086;872.09;179.002;5;4230;0;13654.308
1186;2867.026;4789.107;641.085;852.092;179.002;5;4230;0;13563.312
1187;2672.027;4823.106;649.085;861.091;179.002;5;4230;0;13419.311
1188;2472.028;5205.108;674.083;830.096;179.002;5;4230;0;13595.317
1189;2873.026;5435.108;759.081;848.096;179.002;5;4230;0;14329.313
1190;2873.027;5098.109;627.088;863.097;179.002;5;4230;0;13875.323
1191;3255.027;5512.11;633.088;861.099;173.003;5;4230;182.001;14851.328
1192;3268.026;5835.111;651.087;861.1;173.003;5;4230;542;15565.327
1193;3073.027;6157.109;601.089;810.099;250.002;200;4230;542;15863.326
1194;2469.03;6261.105;585.09;893.095;250.002;200;4230;542;15430.322
1195;2470.03;6124.106;591.089;891.097;405.001;200;4230;442.001;15353.324
1196;2087.03;6314.109;596.09;874.102;260.001;200;4230;542;15103.332
1197;1694.031;6602.107;602.092;911.097;260.001;200;4230;642;15141.328
1198;1445.031;6497.106;613.093;910.099;260.001;200;4230;642;14797.33
1199;1243.031;6516.105;666.093;916.103;260.001;200;4230;642;14673.333
1200;1425.031;6850.106;735.094;929.103;260.001;200;4230;642;15271.335
1201;1446.03;5862.107;675.097;935.105;260.001;200;4230;642;14250.34
1202;1436.03;5854.109;625.097;922.112;395.002;200;4230;642;14304.35
1203;1629.029;5743.108;625.096;994.109;395.002;200;4230;902;14718.344
1204;2207.03;5539.108;607.098;992.109;409.001;200;4230;902;15086.346
1205;2214.028;5766.107;621.097;990.11;409.001;200;4230;902;15332.343
1206;2220.028;5810.106;688.097;985.112;554.001;200;4230;902;15589.344
1207;2416.028;5570.11;715.095;1014.114;554.001;200;4230;902;15601.348
1208;2437.027;5331.11;722.097;1038.117;554.001;200;4230;902;15414.352
1209;2248.027;5799.109;735.098;1064.116;409.001;200;4230;1162;15847.351
1210;2252.026;5884.105;745.096;1071.115;409.001;200;4230;1162;15953.343
1211;2059.026;6458.105;741.096;1016.119;409.001;200;4230;1162;16275.347
1212;2067.025;6054.106;745.095;1023.119;264.001;200;4230;1162;15745.346
1213;2264.025;6079.105;728.098;903.123;264.001;5;4230;1344;15817.352
1214;2069.025;6003.109;730.099;911.127;264.001;5;4230;1444;15656.361
1215;1927.025;6281.107;747.099;935.124;264.001;5;4230;1444;15833.356
1216;2112.026;5889.108;752.1;1002.124;264.001;5;4230;1626;15880.359
1217;1925.025;6321.108;768.097;1022.124;264.001;5;4230;1626;16161.355
1218;2102.027;6500.107;714.098;1024.123;264.001;5;4230;1626;16465.356
1219;2297.026;6339.107;795.095;1044.124;264.001;5;4230;1626;16600.353
1220;2274.029;5809.11;841.096;1019.121;264.001;5;4230;1626;16068.357
1221;2469.028;6250.109;841.096;1154.118;259.002;5;4230;1626;16834.353
1222;2465.028;6279.11;853.098;1139.12;259.002;5;4230;1626;16856.358
1223;2077.028;6315.107;921.097;1145.121;264.001;200;4230;1626;16778.354
1224;1747.028;6170.108;934.096;1099.121;264.001;200;4230;1626;16270.354
1225;2004.027;5636.11;882.094;1158.121;264.001;200;4230;1626;16000.353
1226;1809.027;5730.11;846.099;1216.124;119.001;200;4230;1626;15776.361
1227;2004.028;5947.109;848.098;1256.122;119.001;200;4230;1626;16230.358
1228;1813.028;5839.106;863.095;1211.122;119.001;200;4230;1626;15901.352
1229;1652.029;5418.107;780.101;1146.125;119.001;200;4230;1626;15171.363
1230;1665.029;5620.11;780.102;1121.132;264.001;200;4230;1626;15506.374
1231;1660.03;5201.111;707.104;1124.133;264.001;200;4230;1626;15012.379
1232;1847.03;5653.108;733.103;1067.133;264.001;200;4230;1626;15620.375
1233;2053.031;5377.11;726.103;1079.135;264.001;200;4230;1626;15555.38
1234;2652.029;4956.111;730.105;1107.134;264.001;200;4230;1626;15765.38
1235;2657.031;4910.113;761.104;1119.131;264.001;200;4230;1626;15767.38
1236;2662.031;4957.111;739.107;1124.132;409.001;200;4230;1626;15947.382
1237;2429.03;4743.111;726.109;1178.134;395.002;200;4230;1626;15527.386
1238;2429.03;4969.112;739.111;1117.138;395.002;200;4230;1626;15705.393
1239;2416.031;5202.117;741.111;1117.139;395.002;200;4230;1626;15927.4
1240;2395.031;5008.117;748.111;1122.141;250.002;200;4230;1626;15579.402
1241;2198.032;4951.115;804.112;1127.142;250.002;200;4230;1626;15386.403
1242;2036.031;4618.116;804.113;1127.144;250.002;200;4230;1626;14891.406
1243;2233.031;4693.116;853.109;1130.146;258.001;5;4230;1626;15028.403
1244;2246.031;5059.116;867.108;1091.145;258.001;5;4230;1626;15382.401
1245;2101.031;5464.121;867.108;1032.147;258.001;5;4230;1626;15583.408
1246;2320.03;5105.12;881.107;1027.147;258.001;5;4230;1626;15452.405
1247;2104.032;5164.119;828.109;1027.151;258.001;5;4230;1626;15242.412
